status_id,created_at,user_id,screen_name,text,source,reply_to_status_id,reply_to_user_id,reply_to_screen_name,is_quote,is_retweet,favorite_count,retweet_count,hashtags,symbols,urls_url,urls_t.co,urls_expanded_url,media_url,media_t.co,media_expanded_url,media_type,ext_media_url,ext_media_t.co,ext_media_expanded_url,ext_media_type,mentions_user_id,mentions_screen_name,lang,quoted_status_id,quoted_text,retweet_status_id,retweet_text,place_url,place_name,place_full_name,place_type,country,country_code,geo_coords,coords_coords,bbox_coords,plaintext
x983373979380482049,4/9/2018 16:00,x234000052,krisancharles,Set a goal that makes you want to jump out of bed in the morning. Have a great Monday! https://t.co/NON1gM0C9x,ZohoTwitterApp,,,,FALSE,FALSE,1,0,,,,,,http://pbs.twimg.com/media/DaWla9rXUAEbJ6N.jpg,https://t.co/NON1gM0C9x,https://twitter.com/krisancharles/status/983373979380482049/photo/1,photo,http://pbs.twimg.com/media/DaWla9rXUAEbJ6N.jpg,https://t.co/NON1gM0C9x,https://twitter.com/krisancharles/status/983373979380482049/photo/1,,,,en,,,,,,,,,,,,,,Set a goal that makes you want to jump out of bed in the morning. Have a great Monday!
x983373764934144000,4/9/2018 15:59,x978102424476020736,Donpops3,I want someone to call my own I'm tired of sharing,Twitter for Android,,,,FALSE,FALSE,0,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,I want someone to call my own I'm tired of sharing
x983373642896683009,4/9/2018 15:58,x867418016866332673,stokemycactus,Tired and ready to get this over with.,Twitter Lite,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Tired and ready to get this over with.
x983372826009841665,4/9/2018 15:55,x85546635,KammyKamzz,Everyday in barbican is something new.. I’m so tired and over it <f0><U+009F><U+0099><U+0084>,Twitter for iPhone,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Everyday in barbican is something new.. I'm so tired and over it
x983368272061124608,4/9/2018 15:37,x70059071,Jren_DG,I'm tired of hearing about motor vehicle accidents.,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,I'm tired of hearing about motor vehicle accidents.
x983364271160594432,4/9/2018 15:21,x250341831,dMelLowBK,"Woke up at home in my bed. Thank God. Such a good feelin @ East New York, Brooklyn https://t.co/xO0k21jWDD",Instagram,,,,FALSE,FALSE,0,0,,,instagram.com/p/BhWsJtHHwcB/,https://t.co/xO0k21jWDD,https://www.instagram.com/p/BhWsJtHHwcB/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/011add077f4d2da3.json,Brooklyn,"Brooklyn, NY",city,United States,US,40.66666667 -73.88222222,-73.88222222 40.66666667,-74.041878 -73.855673 -73.855673 -74.041878 40.570842 40.570842 40.739434 40.739434,"Woke up at home in my bed. Thank God. Such a good feelin @ East New York, Brooklyn"
x983362238391169025,4/9/2018 15:13,x762473581,aaliyahtg__,"From yesterday I’m in bed, Mother Nature not playing with me <f0><U+009F><U+0098><U+00AA>",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,"From yesterday I'm in bed, Mother Nature not playing with me"
x983361487195566081,4/9/2018 15:10,x359492353,ShaunDemmi,"Ok gonna just go to bed now. 
Ignoring all my responsibilities.",Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Ok gonna just go to bed now. Ignoring all my responsibilities.
x983360566562639874,4/9/2018 15:06,x759995114,IamShavene,4 hours of sleep. Bruhh I’m tired <f0><U+009F><U+0098><U+0093>,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,4 hours of sleep. Bruhh I'm tired
x983360109874155520,4/9/2018 15:04,x2258232070,Jameekaaa,She gotta be tired of me <f0><U+009F><U+0098><U+0082> https://t.co/A1NHbOk3XH,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/media/DaWYzYwVAAEuq0u.jpg,https://t.co/A1NHbOk3XH,https://twitter.com/Jameekaaa/status/983360109874155520/photo/1,photo,http://pbs.twimg.com/media/DaWYzYwVAAEuq0u.jpg,https://t.co/A1NHbOk3XH,https://twitter.com/Jameekaaa/status/983360109874155520/photo/1,,,,en,,,,,,,,,,,,,,She gotta be tired of me
x983357234997547008,4/9/2018 14:53,x747419503,jovi_riley,Everybody wake up so aggy this morning. Are you guys tired <f0><U+009F><U+0099><U+0084>,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Everybody wake up so aggy this morning. Are you guys tired
x983356388742135808,4/9/2018 14:50,x56936436,MsMoniqueNicole,"After a long weekend of doing nothing 

it's Monday and 

am tired <f0><U+009F><U+0098><U+00A3><f0><U+009F><U+0098><U+00A3>",Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,After a long weekend of doing nothing it's Monday and am tired
x983353310118850561,4/9/2018 14:37,x747419503,jovi_riley,Early morning showers then back to bed <f0><U+009F><U+0098><U+00B4>,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Early morning showers then back to bed
x983353207559737345,4/9/2018 14:37,x109624742,H_BienAime,@TheRedGrrl Work Out Now&gt;Sleep off Pain Later,Twitter Web Client,x983352339284164614,x195839185,TheRedGrrl,FALSE,FALSE,1,0,,,,,,,,,,,,,,x195839185,TheRedGrrl,en,,,,,,,,,,,,,,@TheRedGrrl Work Out Now&gt;Sleep off Pain Later
x983348375516049408,4/9/2018 14:18,x3402222256,adoredomo,Beyonddddd tired,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Beyonddddd tired
x983345969730383873,4/9/2018 14:08,x39909568,RachelLeishman,I’d like to thank myself for sleeping through all my alarms so I had to just out of bed and get ready in a frenzy,Twitter for iPhone,,,,FALSE,FALSE,7,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c39537733fa112.json,Queens,"Queens, NY",city,United States,US,,,-73.962582 -73.699793 -73.699793 -73.962582 40.541722 40.541722 40.8000371 40.8000371,I'd like to thank myself for sleeping through all my alarms so I had to just out of bed and get ready in a frenzy
x983345592532459521,4/9/2018 14:07,x836320171212091393,MagnaFlushing,Wake up on the wrong side of the bed? We can fix that! https://t.co/CV59gRz0qq,Main Street Hub,,,,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/media/DaWLmdjXkAAF5_O.jpg,https://t.co/CV59gRz0qq,https://twitter.com/MagnaFlushing/status/983345592532459521/photo/1,photo,http://pbs.twimg.com/media/DaWLmdjXkAAF5_O.jpg,https://t.co/CV59gRz0qq,https://twitter.com/MagnaFlushing/status/983345592532459521/photo/1,,,,en,,,,,,,,,,,,,,Wake up on the wrong side of the bed? We can fix that!
x983345482813661184,4/9/2018 14:06,x359154483,FUCKMORPH,Currently on zero sleep within’ the last 24hrs but instead of sleeping I’m working<f0><U+009F><U+00A4><U+00A7><f0><U+009F><U+00A4><U+00B7><f0><U+009F><U+008F><U+00BD><U+200D><U+2642><U+FE0F> https://t.co/9dbtfBy9Gn,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,http://pbs.twimg.com/media/DaWLf4GVMAAlS01.jpg,https://t.co/9dbtfBy9Gn,https://twitter.com/FUCKMORPH/status/983345482813661184/photo/1,photo,http://pbs.twimg.com/media/DaWLf4GVMAAlS01.jpg,https://t.co/9dbtfBy9Gn,https://twitter.com/FUCKMORPH/status/983345482813661184/photo/1,,,,en,,,,,,,,,,,,,,Currently on zero sleep within' the last 24hrs but instead of sleeping I'm working
x983342392509165568,4/9/2018 13:54,x705887578600243200,damndejahh_,Y am I still in bed,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Y am I still in bed
x983341800084660224,4/9/2018 13:52,x165841620,lysscastillo,me staring at my bed whilst i walk out the house to go to school https://t.co/UuhMZDHSHh,Twitter for iPhone,,,,FALSE,FALSE,6,0,,,,,,http://pbs.twimg.com/tweet_video_thumb/DaWIJXIU8AAoS8W.jpg,https://t.co/UuhMZDHSHh,https://twitter.com/lysscastillo/status/983341800084660224/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DaWIJXIU8AAoS8W.jpg,https://t.co/UuhMZDHSHh,https://twitter.com/lysscastillo/status/983341800084660224/photo/1,,,,en,,,,,,,,,,,,,,me staring at my bed whilst i walk out the house to go to school
x983341151183888384,4/9/2018 13:49,x165852283,ms_t_c,Gwaan a u bed https://t.co/bu5VAhVGQP,Twitter for iPhone,,,,TRUE,FALSE,0,0,,,twitter.com/bria__c/status…,https://t.co/bu5VAhVGQP,https://twitter.com/bria__c/status/983028130192461824,,,,,,,,,,,nl,x983028130192461824,36. What's the last text message you sent?,,,,,,,,,,,,Gwaan a u bed
x983340048216154112,4/9/2018 13:45,x4690930358,ladycapri12,@dooarms @aroundgttk Dudes tired!!!,Twitter for iPhone,x983338961966809096,x85540693,dooarms,FALSE,FALSE,0,0,,,,,,,,,,,,,,x85540693 832590750801997824,dooarms aroundgttk,en,,,,,,,,,,,,,,@dooarms @aroundgttk Dudes tired!!!
x983340042390302721,4/9/2018 13:45,x397125152,MackMel_GRECM,"If u go thru my phone <f0><U+009F><U+0093><U+00B1> while I’m sleep <f0><U+009F><U+0098><U+00B4> all evidence gets thrown out <f0><U+009F><U+009A><U+00AE> bcuz u did a search <f0><U+009F><U+0094><U+008D> without a warrant <f0><U+009F><U+0093><U+0084>
<f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082><f0><U+009F><U+0098><U+0082>",Twitter for iPhone,,,,FALSE,FALSE,9,5,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,If u go thru my phone while I'm sleep all evidence gets thrown out bcuz u did a search without a warrant
x983336935333691392,4/9/2018 13:32,x367874935,needajobjamaica,"Builders Hardware Located in Montego Bay seeking Driver for Flat bed Truck and Side Man

Mondays-Fridays

Call 952-9861",Facebook,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Builders Hardware Located in Montego Bay seeking Driver for Flat bed Truck and Side Man Mondays-Fridays Call 952-9861
x983336749618356226,4/9/2018 13:32,x2525842451,ErrandsMaven,"""Don't stop when you are tired, stop when you are done"". Unknown (to me) https://t.co/ToRblbMBDc",Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,http://pbs.twimg.com/tweet_video_thumb/DaWDjgDU0AAUvmg.jpg,https://t.co/ToRblbMBDc,https://twitter.com/ErrandsMaven/status/983336749618356226/photo/1,photo,http://pbs.twimg.com/tweet_video_thumb/DaWDjgDU0AAUvmg.jpg,https://t.co/ToRblbMBDc,https://twitter.com/ErrandsMaven/status/983336749618356226/photo/1,,,,en,,,,,,,,,,,,,,"""Don't stop when you are tired, stop when you are done"". Unknown (to me)"
x983336141888917504,4/9/2018 13:29,x125164943,kadsbrezi,Dawg... Me tired,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Dawg... Me tired
x983335440731267072,4/9/2018 13:26,x598001168,JBadette,https://t.co/N0beFes3g4,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,itunes.apple.com/us/album/sick-…,https://t.co/N0beFes3g4,https://itunes.apple.com/us/album/sick-tired/1162411014?i=1162411030,,,,,,,,,,,und,,,,,,,,,,,,,,
x983335305909624833,4/9/2018 13:26,x2537693461,SlimasStushiDAI,I thought my twenties would be a lot more exciting than me legit considering whether 7:30pm is too early to go to bed.,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,I thought my twenties would be a lot more exciting than me legit considering whether 7:30pm is too early to go to bed.
x983333203267211264,4/9/2018 13:17,x977504382404186112,BritneyMullings,So tired <f0><U+009F><U+0098><U+00AB>,Twitter for Android,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,So tired
x983332282659467264,4/9/2018 13:14,x236694274,danbx96,"""Soon, his arthritis got worse and our walks got shorter. He could no longer get in bed on his own, but we’d lift him to join us."" https://t.co/KWhdHlDa9n via @HuffPost",Twitter Web Client,,,,FALSE,FALSE,0,0,,,huffingtonpost.com/entry/an-open-…,https://t.co/KWhdHlDa9n,https://www.huffingtonpost.com/entry/an-open-letter-to-my-shelter-dogs-first-owner_us_5ac66b33e4b07a3485e248de?ncid=engmodushpmg00000004,,,,,,,,,x14511951,HuffPost,en,,,,,,,,,,,,,,"""Soon, his arthritis got worse and our walks got shorter. He could no longer get in bed on his own, but we'd lift him to join us.""via @HuffPost"
x983331661621362688,4/9/2018 13:11,x1129499514,_KrissyEss,Wa guh Xaymaca beach lyme latee but to how mi body mash up and mi just wa sleep it nuh seem possible,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Wa guh Xaymaca beach lyme latee but to how mi body mash up and mi just wa sleep it nuh seem possible
x983327552197586944,4/9/2018 12:55,x1198784041,SydaneSoSimple,Just get tired anytime mi think bout fold up clothes,Twitter for iPhone,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c39537733fa112.json,Queens,"Queens, NY",city,United States,US,,,-73.962582 -73.699793 -73.699793 -73.962582 40.541722 40.541722 40.8000371 40.8000371,Just get tired anytime mi think bout fold up clothes
x983326799747801088,4/9/2018 12:52,x43430943,kimkmegan,@roniquesatchell lol I had to sleep wit mine<f0><U+009F><U+0098><U+00A4>,Twitter for iPhone,x983219405130694656,x145693574,roniquesatchell,FALSE,FALSE,0,0,,,,,,,,,,,,,,x145693574,roniquesatchell,en,,,,,,,,,,,,,,@roniquesatchell lol I had to sleep wit mine
x983326633082998784,4/9/2018 12:51,x726989484575842304,glencocooooo_,Ive never had anyone im close to die &amp; my grandfather is dying. Idk how to handle this. Ima just sleep,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c39537733fa112.json,Queens,"Queens, NY",city,United States,US,,,-73.962582 -73.699793 -73.699793 -73.962582 40.541722 40.541722 40.8000371 40.8000371,Ive never had anyone im close to die & my grandfather is dying. Idk how to handle this. Ima just sleep
x983323052023996416,4/9/2018 12:37,x148049379,deadpool9976,@zesty_ufc Wow. That was some cryptic message morning. I won't be able to sleep for days.,Twitter Web Client,x983320921774620674,x714526058167533568,zesty_ufc,FALSE,FALSE,0,0,,,,,,,,,,,,,,x714526058167533568,zesty_ufc,en,,,,,,,,,,,,,,@zesty_ufc Wow. That was some cryptic message morning. I won't be able to sleep for days.
x983322076827344897,4/9/2018 12:33,x57416593,Matt_Camps,This weekend was really the longest weekend of my life. Probably 10 hours sleep between Friday and today,Twitter for Android,,,,FALSE,FALSE,2,1,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,This weekend was really the longest weekend of my life. Probably 10 hours sleep between Friday and today
x983319380070141953,4/9/2018 12:23,x3010891408,pelvicpainpt,"Urinary incontinence prevalence in US is up to 77% among women-shocking statistic!Since poor quality sleep is more common in these patients,screen &amp; help improve sleephabits.#urology #womenshealth #internists #properkegel 
https://t.co/Kw9YyYtbnI",Twitter for iPhone,,,,FALSE,FALSE,1,3,urology womenshealth internists properkegel,,ncbi.nlm.nih.gov/m/pubmed/29300…,https://t.co/Kw9YyYtbnI,https://www.ncbi.nlm.nih.gov/m/pubmed/29300259/,,,,,,,,,,,en,,,,,https://api.twitter.com/1.1/geo/id/00c39537733fa112.json,Queens,"Queens, NY",city,United States,US,,,-73.962582 -73.699793 -73.699793 -73.962582 40.541722 40.541722 40.8000371 40.8000371,"Urinary incontinence prevalence in US is up to 77% among women-shocking statistic!Since poor quality sleep is more common in these patients,screen & help improve sleephabits.#urology #womenshealth #internists #properkegel"
x983315121450733568,4/9/2018 12:06,x158940499,PamPatterson94,After a weed nap https://t.co/smxaA1igTW,Twitter for iPhone,,,,TRUE,FALSE,1,0,,,twitter.com/blindsiren/sta…,https://t.co/smxaA1igTW,https://twitter.com/blindsiren/status/982715408745545728,,,,,,,,,,,en,x982715408745545728,when you wake up from a deep sleep at 3:47 AM https://t.co/8phPM4leCF,,,https://api.twitter.com/1.1/geo/id/00c39537733fa112.json,Queens,"Queens, NY",city,United States,US,,,-73.962582 -73.699793 -73.699793 -73.962582 40.541722 40.541722 40.8000371 40.8000371,After a weed nap
x983311131073826816,4/9/2018 11:50,x105270526,LaffehTaffeh,@misskui_wanjohi Go to bed,Twitter for Android,x983106233791066112,x877658454688661504,misskui_wanjohi,FALSE,FALSE,1,0,,,,,,,,,,,,,,x877658454688661504,misskui_wanjohi,en,,,,,,,,,,,,,,@misskui_wanjohi Go to bed
x983310953897963520,4/9/2018 11:49,x913194592966672385,Khadskull_,"Need a man to pull this off me and say "" you nah lef the yard Inna this"" and I just sit there in awe and go a me bed <f0><U+009F><U+0098><U+0082> https://t.co/WZ2LdSWY64",Twitter for Android,,,,TRUE,FALSE,0,0,,,twitter.com/chantipantzi/s…,https://t.co/WZ2LdSWY64,https://twitter.com/chantipantzi/status/983139420315545602,,,,,,,,,,,en,x983139420315545602,The costume missing <f0><U+009F><U+0098><U+00A9> https://t.co/QL6HeEZYqh,,,,,,,,,,,,"Need a man to pull this off me and say "" you nah lef the yard Inna this"" and I just sit there in awe and go a me bed"
x983310575198490624,4/9/2018 11:48,x173578749,LowKeyKing_,"I really was there in my bed last night, started thinking about work and triggered a panic attack. Like this what my life is now?",Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,"I really was there in my bed last night, started thinking about work and triggered a panic attack. Like this what my life is now?"
x983310460798849027,4/9/2018 11:47,x1709913092,shawnyzzle,@SammiiReid Beg u tha pear a jeans on the bed nuh,Twitter for Android,x982734644838838278,x60351982,SammiiReid,FALSE,FALSE,0,0,,,,,,,,,,,,,,x60351982,SammiiReid,en,,,,,,,,,,,,,,@SammiiReid Beg u tha pear a jeans on the bed nuh
x983307547129057280,4/9/2018 11:36,x904737013869502465,colleenlouise_,I really don’t want to get out of bed right now <f0><U+009F><U+0098><U+00AD>,Twitter for iPhone,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,I really don't want to get out of bed right now
x983307243188826112,4/9/2018 11:34,x78741475,moni_lisa,"A man will sleep with you and say that he doesn't want any emotional attachments, but when you sleep with them and then say that you just aren't interested it blows their mind. 

This whole thing just proves that men don't want you until you don't want tem.",Twitter Lite,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,"A man will sleep with you and say that he doesn't want any emotional attachments, but when you sleep with them and then say that you just aren't interested it blows their mind. This whole thing just proves that men don't want you until you don't want tem."
x983306622847062017,4/9/2018 11:32,x78741475,moni_lisa,"Ladies, be careful of who you allow to be in your presence or get to know you intimately. I cannot understand men who sleep with you once and think they have the right to disparage your reputatiom because they know what your vagina looks and feels like.",Twitter Lite,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,"Ladies, be careful of who you allow to be in your presence or get to know you intimately. I cannot understand men who sleep with you once and think they have the right to disparage your reputatiom because they know what your vagina looks and feels like."
x983306143777869825,4/9/2018 11:30,x68051657,Ye_Binnie,I never get tired of a good physics joke. https://t.co/06kDTmwuF9,Twitter for Android,,,,TRUE,FALSE,1,0,,,twitter.com/DamienWKing/st…,https://t.co/06kDTmwuF9,https://twitter.com/DamienWKing/status/983050929091088384,,,,,,,,,,,en,x983050929091088384,"Nirvanna restaurant on Lady Musgrave Rd will be ""closed until 3pm"" but ""open from 3:30pm"". So, ah, what happens between 3 and 3:30? Crowds should gather to witness the world's first observable-with-the-naked-eye instance of a quantum event - neither open nor closed. https://t.co/Hh8ZAmaDa7",,,,,,,,,,,,I never get tired of a good physics joke.
x983304523899965440,4/9/2018 11:24,x3019209461,AshmeedaA,"@RealJack No, not tired of winning yet!",Twitter for iPhone,x983291933886857216,x3284112337,RealJack,FALSE,FALSE,0,0,,,,,,,,,,,,,,x3284112337,RealJack,en,,,,,,,,,,,,,,"@RealJack No, not tired of winning yet!"
x983302445316132864,4/9/2018 11:15,x3012841093,__SandyC,Really don’t wanna leave my bed <f0><U+009F><U+0098><U+00AD>,Twitter for iPhone,,,,FALSE,FALSE,4,8,,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Really don't wanna leave my bed
x983299585308229632,4/9/2018 11:04,x2634735571,MorganFunding,Tired of renting your office space?  Call to find out how to buy with 90% funding. 718-412-2088.  #mompreneur #biz #smallbiz #loans,SocialOomph,,,,FALSE,FALSE,0,0,mompreneur biz smallbiz loans,,,,,,,,,,,,,,,en,,,,,,,,,,,,,,Tired of renting your office space? Call to find out how to buy with 90% funding. 718-412-2088. #mompreneur #biz #smallbiz #loans
